session_id,n_unique_categories,n_unique_models,n_clicks,avg_price_viewed,total_price_viewed,total_spend,purchase_flag,country,most_common_category,day_of_week,month,avg_spend_per_click,avg_price_per_click
5955,3,15,16,38.0,608,6466,1,29,4,4,4,404.125,38.0
5956,1,2,2,40.5,81,119,1,29,2,4,4,59.5,40.5
5957,3,8,8,42.75,342,1965,1,29,1,4,4,245.625,42.75
5958,3,9,10,41.2,412,3096,1,29,1,4,4,309.6,41.2
5959,4,20,20,37.1,742,12856,1,29,4,4,4,642.8,37.1
5960,1,6,7,53.857142857142854,377,1924,1,29,2,4,4,274.85714285714283,53.857142857142854
5961,1,2,2,35.5,71,114,1,29,1,4,4,57.0,35.5
5962,2,2,2,47.5,95,199,1,29,1,4,4,99.5,47.5
5963,2,5,5,49.2,246,853,1,29,1,4,4,170.6,49.2
5964,1,3,3,51.0,153,488,1,29,2,4,4,162.66666666666666,51.0
5965,2,5,5,44.2,221,596,1,29,2,4,4,119.2,44.2
5966,1,1,1,28.0,28,28,1,29,4,4,4,28.0,28.0
5967,3,11,14,34.785714285714285,487,4115,1,29,1,4,4,293.92857142857144,34.785714285714285
5968,4,8,10,43.3,433,3387,1,29,4,4,4,338.7,43.3
5969,2,5,5,42.8,214,1023,1,29,4,4,4,204.6,42.8
5970,1,1,4,33.0,132,462,1,29,4,4,4,115.5,33.0
5971,1,2,2,35.5,71,104,1,29,4,4,4,52.0,35.5
5972,2,2,3,41.333333333333336,124,243,1,29,1,4,4,81.0,41.333333333333336
5973,1,1,1,67.0,67,67,1,29,2,4,4,67.0,67.0
5974,1,1,1,57.0,57,114,1,29,3,4,4,114.0,57.0
5975,4,30,36,42.19444444444444,1519,31792,1,29,1,4,4,883.1111111111111,42.19444444444444
5976,3,5,5,40.6,203,585,1,9,1,4,4,117.0,40.6
5977,1,1,1,28.0,28,28,1,9,3,4,4,28.0,28.0
5978,1,2,2,25.5,51,79,1,29,3,4,4,39.5,25.5
5979,4,14,16,43.0,688,6345,1,29,3,4,4,396.5625,43.0
5980,1,2,3,44.333333333333336,133,285,1,29,2,4,4,95.0,44.333333333333336
5981,2,2,2,50.0,100,162,1,29,1,4,4,81.0,50.0
5982,1,1,1,28.0,28,28,1,9,1,4,4,28.0,28.0
5983,3,16,17,46.8235294117647,796,7157,1,29,1,4,4,421.0,46.8235294117647
5984,2,2,2,55.0,110,158,1,9,1,4,4,79.0,55.0
5986,1,1,1,52.0,52,52,1,46,2,4,4,52.0,52.0
5987,1,1,1,38.0,38,38,1,46,1,4,4,38.0,38.0
5988,1,1,1,48.0,48,48,1,46,3,4,4,48.0,48.0
5991,2,2,3,47.666666666666664,143,300,1,9,1,4,4,100.0,47.666666666666664
5992,1,2,2,47.5,95,219,1,29,1,4,4,109.5,47.5
5993,2,4,4,41.5,166,383,1,9,1,4,4,95.75,41.5
5994,4,10,12,43.083333333333336,517,4072,1,29,4,4,4,339.3333333333333,43.083333333333336
5995,1,1,1,38.0,38,38,1,29,2,4,4,38.0,38.0
5996,3,14,14,41.357142857142854,579,7337,1,29,1,4,4,524.0714285714286,41.357142857142854
5997,2,5,5,39.8,199,615,1,29,1,4,4,123.0,39.8
5998,3,12,12,39.583333333333336,475,4329,1,29,1,4,4,360.75,39.583333333333336
5999,2,3,3,34.666666666666664,104,266,1,44,3,4,4,88.66666666666667,34.666666666666664
6000,4,7,8,45.375,363,1804,1,29,3,4,4,225.5,45.375
6001,2,4,4,53.5,214,770,1,9,1,4,4,192.5,53.5
6002,1,2,2,54.5,109,166,1,9,2,4,4,83.0,54.5
6003,3,11,12,41.75,501,3923,1,24,3,4,4,326.9166666666667,41.75
6004,1,1,1,52.0,52,52,1,29,3,4,4,52.0,52.0
6005,1,1,1,43.0,43,43,1,29,3,4,4,43.0,43.0
6006,1,1,1,33.0,33,33,1,29,1,4,4,33.0,33.0
6007,3,4,4,33.0,132,460,1,29,2,4,4,115.0,33.0
6008,2,2,2,42.5,85,108,1,29,2,4,4,54.0,42.5
6009,1,5,6,47.666666666666664,286,1221,1,29,1,5,4,203.5,47.666666666666664
6010,2,12,12,45.25,543,4926,1,29,3,5,4,410.5,45.25
6011,1,4,4,55.0,220,784,1,9,1,5,4,196.0,55.0
6013,1,1,1,48.0,48,48,1,29,1,5,4,48.0,48.0
6014,2,6,7,43.42857142857143,304,1563,1,29,2,5,4,223.28571428571428,43.42857142857143
6015,4,10,10,49.2,492,2907,1,29,1,5,4,290.7,49.2
6016,1,1,1,38.0,38,38,1,29,4,5,4,38.0,38.0
6017,1,2,2,55.0,110,287,1,29,2,5,4,143.5,55.0
6018,1,3,3,46.0,138,276,1,29,1,5,4,92.0,46.0
6019,1,1,1,33.0,33,33,1,9,3,5,4,33.0,33.0
6020,1,14,18,55.611111111111114,1001,11103,1,9,1,5,4,616.8333333333334,55.611111111111114
6021,3,5,5,46.6,233,865,1,29,2,5,4,173.0,46.6
6022,2,4,4,39.25,157,405,1,29,4,5,4,101.25,39.25
6024,2,4,4,55.0,220,790,1,29,1,5,4,197.5,55.0
6025,1,2,2,54.5,109,161,1,29,2,5,4,80.5,54.5
6026,4,12,12,47.25,567,3924,1,27,3,5,4,327.0,47.25
6027,4,8,10,46.1,461,3647,1,29,4,5,4,364.7,46.1
6028,3,7,7,42.285714285714285,296,1174,1,29,3,5,4,167.71428571428572,42.285714285714285
6030,1,2,2,59.5,119,176,1,29,2,5,4,88.0,59.5
6031,3,41,64,47.96875,3070,122050,1,9,3,5,4,1907.03125,47.96875
6032,3,9,9,49.0,441,3580,1,29,3,5,4,397.77777777777777,49.0
6033,1,2,3,34.666666666666664,104,312,1,29,1,5,4,104.0,34.666666666666664
6034,4,22,27,43.44444444444444,1173,21330,1,29,1,5,4,790.0,43.44444444444444
6035,1,2,2,45.5,91,187,1,29,3,5,4,93.5,45.5
6036,3,5,5,45.6,228,688,1,29,1,5,4,137.6,45.6
6037,2,4,4,40.5,162,716,1,29,2,5,4,179.0,40.5
6038,4,27,27,43.592592592592595,1177,21714,1,29,1,5,4,804.2222222222222,43.592592592592595
6039,2,4,4,34.25,137,436,1,29,3,5,4,109.0,34.25
6040,1,1,1,43.0,43,43,1,29,1,5,4,43.0,43.0
6041,2,9,10,38.4,384,4246,1,29,3,5,4,424.6,38.4
6042,1,1,1,28.0,28,28,1,29,3,5,4,28.0,28.0
6044,1,1,1,23.0,23,23,1,29,4,5,4,23.0,23.0
6045,1,1,1,48.0,48,48,1,29,2,5,4,48.0,48.0
6046,1,1,1,43.0,43,43,1,29,3,5,4,43.0,43.0
6047,2,2,2,47.5,95,209,1,29,2,5,4,104.5,47.5
6048,1,2,2,35.5,71,99,1,29,1,5,4,49.5,35.5
6049,3,8,9,45.888888888888886,413,2280,1,29,1,5,4,253.33333333333334,45.888888888888886
6051,3,4,4,44.0,176,514,1,29,1,5,4,128.5,44.0
6052,3,8,10,42.7,427,3327,1,29,2,5,4,332.7,42.7
6053,1,2,2,30.5,61,94,1,29,3,5,4,47.0,30.5
6054,1,1,1,43.0,43,86,1,29,3,5,4,86.0,43.0
6055,3,5,5,49.4,247,735,1,29,2,5,4,147.0,49.4
6056,4,25,31,39.354838709677416,1220,22033,1,29,3,5,4,710.741935483871,39.354838709677416
6057,2,6,10,44.9,449,2459,1,29,3,5,4,245.9,44.9
6059,1,1,1,48.0,48,48,1,29,3,5,4,48.0,48.0
6060,1,3,3,34.666666666666664,104,213,1,29,1,5,4,71.0,34.666666666666664
6061,1,1,1,26.0,26,26,1,29,3,5,4,26.0,26.0
6062,2,11,11,37.18181818181818,409,3589,1,29,3,5,4,326.27272727272725,37.18181818181818
6063,1,5,5,38.0,190,570,1,29,4,5,4,114.0,38.0
6064,1,1,1,43.0,43,43,1,29,4,5,4,43.0,43.0
6065,1,2,2,54.5,109,161,1,29,2,5,4,80.5,54.5
6066,2,4,4,33.0,132,435,1,29,4,5,4,108.75,33.0
6067,1,1,1,23.0,23,23,1,29,4,5,4,23.0,23.0
6068,1,3,3,54.0,162,324,1,29,1,5,4,108.0,54.0
6069,3,4,4,44.75,179,439,1,29,4,5,4,109.75,44.75
6070,1,1,1,52.0,52,52,1,29,2,5,4,52.0,52.0
6071,2,2,2,52.5,105,162,1,29,2,5,4,81.0,52.5
6072,1,3,3,60.333333333333336,181,409,1,29,2,5,4,136.33333333333334,60.333333333333336
6073,4,11,11,38.18181818181818,420,2410,1,29,1,5,4,219.0909090909091,38.18181818181818
6074,2,2,2,35.5,71,109,1,29,3,5,4,54.5,35.5
6075,3,6,7,41.142857142857146,288,1110,1,29,2,5,4,158.57142857142858,41.142857142857146
6076,4,26,35,41.97142857142857,1469,31980,1,29,2,5,4,913.7142857142857,41.97142857142857
6077,1,2,2,50.0,100,162,1,29,2,5,4,81.0,50.0
6078,1,6,6,32.166666666666664,193,648,1,29,4,5,4,108.0,32.166666666666664
6079,1,1,1,33.0,33,33,1,29,3,5,4,33.0,33.0
6080,2,2,2,59.5,119,181,1,29,1,5,4,90.5,59.5
6081,2,3,3,41.333333333333336,124,382,1,29,2,5,4,127.33333333333333,41.333333333333336
6082,4,8,8,35.0,280,1248,1,29,3,5,4,156.0,35.0
6083,1,1,1,43.0,43,43,1,29,1,5,4,43.0,43.0
6084,2,3,3,33.0,99,282,1,29,3,5,4,94.0,33.0
6085,1,3,3,41.333333333333336,124,268,1,29,3,5,4,89.33333333333333,41.333333333333336
6086,4,15,15,37.86666666666667,568,6053,1,29,4,5,4,403.53333333333336,37.86666666666667
6087,1,1,1,33.0,33,33,1,29,4,5,4,33.0,33.0
6088,1,1,1,57.0,57,57,1,29,2,5,4,57.0,57.0
6089,1,1,2,23.0,46,69,1,29,4,5,4,34.5,23.0
6090,1,1,1,43.0,43,86,1,29,3,5,4,86.0,43.0
6091,1,1,1,43.0,43,43,1,29,4,5,4,43.0,43.0
6092,2,2,2,37.5,75,127,1,29,2,5,4,63.5,37.5
6093,1,5,5,40.8,204,801,1,29,1,5,4,160.2,40.8
6094,4,6,8,44.0,352,2192,1,29,3,5,4,274.0,44.0
6095,1,1,1,38.0,38,38,1,29,4,5,4,38.0,38.0
6096,1,1,1,38.0,38,38,1,29,1,5,4,38.0,38.0
6097,2,3,3,51.0,153,297,1,29,3,5,4,99.0,51.0
6098,1,2,2,50.0,100,138,1,29,1,5,4,69.0,50.0
6099,1,5,6,39.5,237,1059,1,29,1,5,4,176.5,39.5
6100,2,2,2,47.5,95,133,1,29,2,5,4,66.5,47.5
6101,1,2,3,44.333333333333336,133,247,1,29,2,5,4,82.33333333333333,44.333333333333336
6102,2,6,7,47.0,329,1367,1,29,3,5,4,195.28571428571428,47.0
6103,2,9,10,36.9,369,2273,1,29,3,5,4,227.3,36.9
6104,1,1,1,38.0,38,38,1,29,4,5,4,38.0,38.0
6105,1,1,1,38.0,38,76,1,29,1,5,4,76.0,38.0
6107,4,20,21,38.666666666666664,812,12636,1,29,4,5,4,601.7142857142857,38.666666666666664
6108,2,2,3,38.0,114,228,1,29,1,5,4,76.0,38.0
6109,1,1,1,43.0,43,43,1,46,3,5,4,43.0,43.0
6110,1,1,1,48.0,48,48,1,46,3,5,4,48.0,48.0
6111,1,1,1,52.0,52,52,1,46,2,5,4,52.0,52.0
6112,1,1,1,43.0,43,43,1,46,1,5,4,43.0,43.0
6113,1,1,1,72.0,72,72,1,46,1,5,4,72.0,72.0
6114,2,7,7,53.714285714285715,376,2298,1,29,2,5,4,328.2857142857143,53.714285714285715
6115,1,1,1,38.0,38,38,1,29,3,5,4,38.0,38.0
6116,2,2,2,40.5,81,114,1,24,3,5,4,57.0,40.5
6117,3,20,25,46.68,1167,18101,1,9,1,5,4,724.04,46.68
6118,1,1,1,48.0,48,48,1,29,3,5,4,48.0,48.0
6119,3,10,14,50.92857142857143,713,6532,1,9,3,5,4,466.57142857142856,50.92857142857143
6120,1,3,4,50.0,200,738,1,9,1,5,4,184.5,50.0
6121,3,18,25,45.96,1149,17450,1,9,1,5,4,698.0,45.96
6123,1,1,2,28.0,56,84,1,29,4,5,4,42.0,28.0
6124,1,2,2,45.0,90,214,1,29,1,5,4,107.0,45.0
6125,2,3,4,44.0,176,432,1,29,1,5,4,108.0,44.0
6126,2,10,12,39.25,471,4047,1,29,3,6,4,337.25,39.25
6127,1,2,3,52.333333333333336,157,343,1,9,1,6,4,114.33333333333333,52.333333333333336
6128,2,5,5,49.6,248,935,1,29,1,6,4,187.0,49.6
6129,1,5,5,61.2,306,1008,1,9,1,6,4,201.6,61.2
6130,4,24,24,47.666666666666664,1144,14043,1,42,2,6,4,585.125,47.666666666666664
6131,3,23,30,42.233333333333334,1267,26079,1,9,3,6,4,869.3,42.233333333333334
6132,1,1,1,52.0,52,52,1,9,2,6,4,52.0,52.0
6133,2,10,10,45.0,450,2789,1,9,1,6,4,278.9,45.0
6136,2,4,4,44.0,176,451,1,29,1,6,4,112.75,44.0
6137,3,7,7,48.142857142857146,337,1512,1,29,1,6,4,216.0,48.142857142857146
6138,2,7,8,41.0,328,1784,1,9,1,6,4,223.0,41.0
6139,1,3,3,51.0,153,498,1,9,3,6,4,166.0,51.0
6141,2,3,3,34.666666666666664,104,183,1,29,3,6,4,61.0,34.666666666666664
6142,2,5,5,55.2,276,770,1,29,2,6,4,154.0,55.2
6143,1,2,2,40.5,81,167,1,29,4,6,4,83.5,40.5
6144,1,2,4,45.0,180,422,1,24,2,6,4,105.5,45.0
6145,1,3,3,41.333333333333336,124,253,1,9,1,6,4,84.33333333333333,41.333333333333336
6146,1,2,2,54.5,109,166,1,29,2,6,4,83.0,54.5
6147,2,5,5,40.0,200,605,1,29,4,6,4,121.0,40.0
6148,2,6,6,41.666666666666664,250,1087,1,29,1,6,4,181.16666666666666,41.666666666666664
6149,2,6,6,43.666666666666664,262,1215,1,29,2,6,4,202.5,43.666666666666664
6150,2,8,8,56.0,448,2898,1,29,2,6,4,362.25,56.0
6151,1,1,1,28.0,28,28,1,29,1,6,4,28.0,28.0
6153,3,7,8,42.125,337,1744,1,29,1,6,4,218.0,42.125
6154,2,7,7,46.857142857142854,328,1294,1,9,2,6,4,184.85714285714286,46.857142857142854
6155,1,2,2,43.0,86,129,1,9,1,6,4,64.5,43.0
6156,3,3,3,39.666666666666664,119,258,1,29,1,6,4,86.0,39.666666666666664
6157,1,3,3,64.66666666666667,194,692,1,24,1,6,4,230.66666666666666,64.66666666666667
6158,1,2,2,52.5,105,377,1,29,1,6,4,188.5,52.5
6159,2,3,3,32.0,96,270,1,29,4,6,4,90.0,32.0
6160,1,1,1,28.0,28,28,1,29,3,6,4,28.0,28.0
6161,1,1,1,43.0,43,43,1,29,1,6,4,43.0,43.0
6162,1,1,1,38.0,38,38,1,29,2,6,4,38.0,38.0
6163,4,8,8,47.375,379,2614,1,29,1,6,4,326.75,47.375
6164,1,4,4,40.5,162,433,1,9,1,6,4,108.25,40.5
6165,1,1,1,33.0,33,33,1,29,3,6,4,33.0,33.0
6166,3,5,5,58.2,291,899,1,29,2,6,4,179.8,58.2
6167,2,2,2,30.5,61,160,1,29,1,6,4,80.0,30.5
6168,1,3,3,41.333333333333336,124,248,1,29,3,6,4,82.66666666666667,41.333333333333336
6169,1,4,4,54.75,219,742,1,29,2,6,4,185.5,54.75
6170,2,6,6,41.333333333333336,248,1213,1,29,3,6,4,202.16666666666666,41.333333333333336
6171,1,2,2,33.0,66,99,1,29,4,6,4,49.5,33.0
6172,3,8,8,39.0,312,1405,1,29,2,6,4,175.625,39.0
6173,1,1,1,28.0,28,28,1,29,3,6,4,28.0,28.0
6174,1,1,1,62.0,62,62,1,29,1,6,4,62.0,62.0
6175,1,1,1,38.0,38,38,1,29,4,6,4,38.0,38.0
6176,2,4,4,46.25,185,417,1,29,2,6,4,104.25,46.25
6177,1,1,1,28.0,28,28,1,29,3,6,4,28.0,28.0
6178,1,1,1,33.0,33,33,1,29,4,6,4,33.0,33.0
6179,1,3,3,36.333333333333336,109,213,1,29,2,6,4,71.0,36.333333333333336
6180,1,1,2,57.0,114,171,1,29,2,6,4,85.5,57.0
6181,1,5,5,52.2,261,811,1,29,2,6,4,162.2,52.2
6182,1,2,2,30.5,61,94,1,29,1,6,4,47.0,30.5
6183,1,2,2,33.0,66,104,1,29,1,6,4,52.0,33.0
6184,1,1,2,28.0,56,84,1,29,4,6,4,42.0,28.0
6186,1,1,1,57.0,57,57,1,29,2,6,4,57.0,57.0
6187,3,6,7,48.285714285714285,338,1414,1,29,3,6,4,202.0,48.285714285714285
6188,3,7,7,46.285714285714285,324,1697,1,29,2,6,4,242.42857142857142,46.285714285714285
6189,1,4,4,53.5,214,556,1,29,2,6,4,139.0,53.5
6190,1,1,1,62.0,62,124,1,29,1,6,4,124.0,62.0
6191,2,6,6,35.333333333333336,212,1156,1,29,4,6,4,192.66666666666666,35.333333333333336
6192,1,7,8,41.0,328,2127,1,29,1,6,4,265.875,41.0
6193,1,1,1,28.0,28,56,1,29,1,6,4,56.0,28.0
6194,3,7,8,45.875,367,1898,1,29,3,6,4,237.25,45.875
6195,1,3,4,38.0,152,461,1,29,4,6,4,115.25,38.0
6196,3,11,12,43.083333333333336,517,4748,1,29,1,6,4,395.6666666666667,43.083333333333336
6197,1,1,1,33.0,33,33,1,29,3,6,4,33.0,33.0
6198,1,1,1,38.0,38,38,1,29,1,6,4,38.0,38.0
6199,2,4,4,38.0,152,494,1,29,1,6,4,123.5,38.0
6200,2,10,10,51.4,514,2750,1,29,2,6,4,275.0,51.4
6201,2,23,25,39.48,987,15666,1,29,3,6,4,626.64,39.48
6202,1,1,1,52.0,52,52,1,29,2,6,4,52.0,52.0
6204,1,2,2,28.0,56,84,1,29,4,6,4,42.0,28.0
6205,1,2,2,50.0,100,138,1,29,1,6,4,69.0,50.0
6206,3,16,18,45.94444444444444,827,11298,1,29,1,6,4,627.6666666666666,45.94444444444444
6207,2,9,11,52.63636363636363,579,4065,1,29,1,6,4,369.54545454545456,52.63636363636363
6208,1,1,1,43.0,43,43,1,29,1,6,4,43.0,43.0
6209,4,27,28,43.892857142857146,1229,21973,1,29,2,6,4,784.75,43.892857142857146
6210,1,6,6,52.333333333333336,314,1400,1,29,2,6,4,233.33333333333334,52.333333333333336
6211,1,5,6,43.5,261,1574,1,29,1,6,4,262.3333333333333,43.5
6212,2,2,2,45.0,90,147,1,29,2,6,4,73.5,45.0
6213,1,2,2,45.0,90,142,1,29,2,6,4,71.0,45.0
6214,3,19,21,39.476190476190474,829,11196,1,29,3,6,4,533.1428571428571,39.476190476190474
6215,3,8,11,58.63636363636363,645,4348,1,29,1,6,4,395.27272727272725,58.63636363636363
6216,1,5,6,42.166666666666664,253,848,1,29,3,6,4,141.33333333333334,42.166666666666664
6217,3,6,6,37.0,222,1013,1,29,1,6,4,168.83333333333334,37.0
6218,2,3,3,31.333333333333332,94,173,1,29,4,6,4,57.666666666666664,31.333333333333332
6219,1,1,3,43.0,129,258,1,29,1,6,4,86.0,43.0
6220,4,17,21,42.95238095238095,902,10822,1,29,2,6,4,515.3333333333334,42.95238095238095
6221,1,2,4,48.0,192,768,1,29,3,6,4,192.0,48.0
6222,1,1,1,33.0,33,33,1,29,4,6,4,33.0,33.0
6223,1,2,2,33.0,66,94,1,29,1,6,4,47.0,33.0
6224,1,1,1,52.0,52,52,1,29,2,6,4,52.0,52.0
6225,3,10,10,55.3,553,4133,1,29,2,6,4,413.3,55.3
6226,1,1,1,23.0,23,23,1,29,4,6,4,23.0,23.0
6227,2,19,20,44.7,894,9734,1,29,1,6,4,486.7,44.7
6228,2,8,8,53.0,424,1842,1,29,2,6,4,230.25,53.0
6229,1,2,2,38.0,76,114,1,29,1,6,4,57.0,38.0
6231,1,1,2,33.0,66,132,1,29,1,6,4,66.0,33.0
6232,2,4,4,39.75,159,452,1,29,3,6,4,113.0,39.75
6233,2,11,12,43.75,525,3813,1,29,1,6,4,317.75,43.75
6234,2,10,10,49.1,491,3346,1,29,2,6,4,334.6,49.1
6235,2,8,8,30.5,244,1426,1,29,4,6,4,178.25,30.5
6236,4,9,9,45.0,405,3004,1,29,4,6,4,333.77777777777777,45.0
6237,3,14,14,44.42857142857143,622,4692,1,46,1,6,4,335.14285714285717,44.42857142857143
6238,1,8,8,52.875,423,1856,1,29,2,6,4,232.0,52.875
6239,1,5,5,42.8,214,708,1,29,1,6,4,141.6,42.8
6240,2,3,4,45.25,181,511,1,29,3,6,4,127.75,45.25
6241,1,1,1,43.0,43,86,1,29,1,6,4,86.0,43.0
6242,1,3,3,49.333333333333336,148,296,1,29,1,6,4,98.66666666666667,49.333333333333336
6243,2,3,3,47.666666666666664,143,242,1,29,1,6,4,80.66666666666667,47.666666666666664
6244,3,4,4,36.5,146,415,1,29,1,6,4,103.75,36.5
6245,1,2,2,38.0,76,104,1,29,3,6,4,52.0,38.0
6246,1,1,1,38.0,38,38,1,29,2,6,4,38.0,38.0
6247,4,6,6,39.666666666666664,238,828,1,29,1,6,4,138.0,39.666666666666664
6248,2,5,5,39.0,195,785,1,29,4,6,4,157.0,39.0
6251,1,1,1,38.0,38,38,1,29,1,6,4,38.0,38.0
6252,2,5,5,45.6,228,799,1,29,2,6,4,159.8,45.6
6253,1,3,3,33.0,99,203,1,9,1,6,4,67.66666666666667,33.0
6254,2,3,3,60.333333333333336,181,372,1,29,2,6,4,124.0,60.333333333333336
6255,1,4,4,50.0,200,476,1,29,1,6,4,119.0,50.0
6257,1,1,1,43.0,43,43,1,46,1,6,4,43.0,43.0
6258,1,1,1,48.0,48,48,1,46,3,6,4,48.0,48.0
6259,1,1,1,43.0,43,43,1,46,1,6,4,43.0,43.0
6261,1,1,1,62.0,62,62,1,29,2,6,4,62.0,62.0
6262,4,19,28,45.82142857142857,1283,23392,1,29,1,6,4,835.4285714285714,45.82142857142857
6263,3,7,8,40.375,323,2239,1,29,1,6,4,279.875,40.375
6264,1,2,2,54.5,109,166,1,29,2,6,4,83.0,54.5
6265,1,1,1,28.0,28,28,1,29,3,6,4,28.0,28.0
6266,1,2,2,38.0,76,104,1,9,3,6,4,52.0,38.0
6267,1,2,2,45.5,91,139,1,29,3,6,4,69.5,45.5
6268,4,18,19,38.10526315789474,724,7771,1,29,4,6,4,409.0,38.10526315789474
6269,2,3,4,51.0,204,474,1,29,2,6,4,118.5,51.0
6270,1,2,2,50.0,100,162,1,29,1,6,4,81.0,50.0
6271,3,8,8,48.625,389,2456,1,44,3,6,4,307.0,48.625
6272,3,6,6,50.0,300,2039,1,29,1,6,4,339.8333333333333,50.0
6273,3,8,15,48.13333333333333,722,6924,1,29,2,6,4,461.6,48.13333333333333
6274,2,3,3,65.33333333333333,196,362,1,9,1,6,4,120.66666666666667,65.33333333333333
6275,1,3,3,57.333333333333336,172,416,1,29,2,6,4,138.66666666666666,57.333333333333336
6277,1,1,1,38.0,38,38,1,29,2,6,4,38.0,38.0
6278,1,4,4,29.75,119,451,1,29,3,6,4,112.75,29.75
6279,1,2,2,45.0,90,166,1,29,2,6,4,83.0,45.0
6280,2,4,4,36.75,147,459,1,29,4,6,4,114.75,36.75
6281,1,1,1,57.0,57,114,1,29,2,6,4,114.0,57.0
6282,3,23,23,51.26086956521739,1179,16605,1,29,2,6,4,721.9565217391304,51.26086956521739
6283,1,1,1,62.0,62,62,1,10,1,0,4,62.0,62.0
6284,4,7,7,44.142857142857146,309,1334,1,29,1,0,4,190.57142857142858,44.142857142857146
6285,2,7,7,42.57142857142857,298,1948,1,29,1,0,4,278.2857142857143,42.57142857142857
6286,2,3,3,46.0,138,281,1,16,2,0,4,93.66666666666667,46.0
6287,4,10,10,37.9,379,3040,1,29,3,0,4,304.0,37.9
6289,1,2,2,40.5,81,205,1,9,1,0,4,102.5,40.5
6290,1,2,2,64.5,129,191,1,24,2,0,4,95.5,64.5
6291,2,7,7,44.142857142857146,309,1621,1,29,1,0,4,231.57142857142858,44.142857142857146
6292,1,4,4,26.75,107,245,1,29,3,0,4,61.25,26.75
6293,3,3,4,41.75,167,420,1,29,3,0,4,105.0,41.75
6294,1,1,1,48.0,48,48,1,24,3,0,4,48.0,48.0
6295,1,2,2,47.5,95,157,1,29,1,0,4,78.5,47.5
6296,1,1,1,43.0,43,43,1,29,2,0,4,43.0,43.0
6297,1,1,1,62.0,62,124,1,29,1,0,4,124.0,62.0
6298,1,1,1,52.0,52,52,1,29,2,0,4,52.0,52.0
6299,1,1,1,33.0,33,33,1,29,1,0,4,33.0,33.0
6300,3,4,4,46.5,186,581,1,41,3,0,4,145.25,46.5
6301,1,1,1,38.0,38,38,1,9,1,0,4,38.0,38.0
6302,2,7,7,40.285714285714285,282,981,1,9,3,0,4,140.14285714285714,40.285714285714285
6303,1,3,3,49.0,147,289,1,29,2,0,4,96.33333333333333,49.0
6304,3,4,6,45.166666666666664,271,1468,1,27,3,0,4,244.66666666666666,45.166666666666664
6306,1,1,1,38.0,38,38,1,29,1,0,4,38.0,38.0
6307,1,2,2,45.5,91,139,1,29,3,0,4,69.5,45.5
6308,2,3,3,60.666666666666664,182,320,1,29,1,0,4,106.66666666666667,60.666666666666664
6309,2,3,3,55.666666666666664,167,425,1,9,1,0,4,141.66666666666666,55.666666666666664
6310,1,1,1,33.0,33,33,1,29,1,0,4,33.0,33.0
6311,1,1,1,28.0,28,28,1,24,1,0,4,28.0,28.0
6312,2,7,7,44.142857142857146,309,1478,1,29,2,0,4,211.14285714285714,44.142857142857146
6313,2,7,7,40.0,280,1162,1,29,1,0,4,166.0,40.0
6314,1,1,1,33.0,33,33,1,29,1,0,4,33.0,33.0
6315,1,3,3,50.666666666666664,152,290,1,24,2,0,4,96.66666666666667,50.666666666666664
6316,1,1,1,38.0,38,38,1,29,1,0,4,38.0,38.0
6317,1,1,1,43.0,43,43,1,41,1,0,4,43.0,43.0
6319,3,12,14,42.642857142857146,597,5011,1,29,2,0,4,357.92857142857144,42.642857142857146
6320,2,8,11,40.63636363636363,447,3474,1,29,3,0,4,315.8181818181818,40.63636363636363
6321,2,5,5,51.4,257,1131,1,29,2,0,4,226.2,51.4
6322,1,1,1,38.0,38,38,1,9,1,0,4,38.0,38.0
6323,2,3,6,33.0,198,906,1,24,3,0,4,151.0,33.0
6324,3,3,3,42.666666666666664,128,398,1,29,1,0,4,132.66666666666666,42.666666666666664
6325,1,4,5,39.0,195,540,1,29,3,0,4,108.0,39.0
6326,2,7,9,46.77777777777778,421,2397,1,29,3,0,4,266.3333333333333,46.77777777777778
6327,1,1,1,57.0,57,57,1,24,3,0,4,57.0,57.0
6328,1,4,4,56.0,224,529,1,9,2,0,4,132.25,56.0
6329,1,1,1,62.0,62,62,1,29,1,0,4,62.0,62.0
6331,2,4,5,39.0,195,585,1,29,1,0,4,117.0,39.0
6332,2,9,10,44.7,447,3041,1,29,2,0,4,304.1,44.7
6333,1,2,2,49.0,98,141,1,29,1,0,4,70.5,49.0
6334,2,7,7,35.0,245,1139,1,29,4,0,4,162.71428571428572,35.0
6335,2,5,5,41.0,205,610,1,29,4,0,4,122.0,41.0
6336,3,6,8,37.0,296,1237,1,29,4,0,4,154.625,37.0
6338,1,2,2,45.0,90,152,1,29,1,0,4,76.0,45.0
6339,1,1,1,38.0,38,38,1,29,4,0,4,38.0,38.0
6340,1,1,1,33.0,33,66,1,29,1,0,4,66.0,33.0
6341,1,1,1,33.0,33,33,1,29,4,0,4,33.0,33.0
6342,3,12,13,37.46153846153846,487,3204,1,29,4,0,4,246.46153846153845,37.46153846153846
6343,1,1,1,28.0,28,28,1,29,3,0,4,28.0,28.0
6344,2,14,15,46.13333333333333,692,6365,1,29,1,0,4,424.3333333333333,46.13333333333333
6345,1,1,1,33.0,33,99,1,29,3,0,4,99.0,33.0
6346,1,2,2,50.0,100,214,1,29,2,0,4,107.0,50.0
